Datetime,Open,High,Low,Close,Volume
2025-06-27 04:00:00+00:00,147272000.0,147590000.0,146635000.0,146742000.0,146.10268106
2025-06-27 08:00:00+00:00,146742000.0,147193000.0,146387000.0,146984000.0,115.30744931
2025-06-27 12:00:00+00:00,147026000.0,147408000.0,146400000.0,147393000.0,135.59202747
2025-06-27 16:00:00+00:00,147331000.0,147628000.0,146538000.0,146980000.0,72.22761163
2025-06-27 20:00:00+00:00,147007000.0,147315000.0,146822000.0,147058000.0,57.55797708
2025-06-28 00:00:00+00:00,147001000.0,147354000.0,146799000.0,147353000.0,88.92631836
2025-06-28 04:00:00+00:00,147352000.0,147443000.0,147157000.0,147380000.0,62.85971515
2025-06-28 08:00:00+00:00,147380000.0,147479000.0,147109000.0,147271000.0,45.66321321
2025-06-28 12:00:00+00:00,147280000.0,147347000.0,146990000.0,147339000.0,42.40761922
2025-06-28 16:00:00+00:00,147338000.0,147396000.0,147064000.0,147128000.0,24.43810792
2025-06-28 20:00:00+00:00,147090000.0,147265000.0,147055000.0,147174000.0,26.98705675
2025-06-29 00:00:00+00:00,147174000.0,147325000.0,147091000.0,147097000.0,62.21671858
2025-06-29 04:00:00+00:00,147098000.0,147280000.0,147094000.0,147265000.0,40.61702896
2025-06-29 08:00:00+00:00,147262000.0,148500000.0,147252000.0,148499000.0,232.15642919
2025-06-29 12:00:00+00:00,148495000.0,148502000.0,147700000.0,147786000.0,117.86823876
2025-06-29 16:00:00+00:00,147786000.0,147799000.0,147275000.0,147373000.0,63.19685199
2025-06-29 20:00:00+00:00,147373000.0,148050000.0,147339000.0,147996000.0,134.90043158
2025-06-30 00:00:00+00:00,147996000.0,148480000.0,147778000.0,147920000.0,211.67837903
2025-06-30 04:00:00+00:00,147919000.0,148000000.0,146600000.0,146910000.0,230.3381649
2025-06-30 08:00:00+00:00,146910000.0,147300000.0,146532000.0,146939000.0,122.01966875
2025-06-30 12:00:00+00:00,146941000.0,147308000.0,146060000.0,146823000.0,172.58673548
2025-06-30 16:00:00+00:00,146824000.0,147000000.0,146480000.0,146715000.0,17.32285206
2025-06-30 20:00:00+00:00,146611000.0,146714000.0,145740000.0,145759000.0,190.41181199
2025-07-01 00:00:00+00:00,145759000.0,146150000.0,145500000.0,145947000.0,212.95080576
2025-07-01 04:00:00+00:00,145925000.0,146075000.0,145345000.0,146073000.0,166.06529541
2025-07-01 08:00:00+00:00,146075000.0,146086000.0,145345000.0,145647000.0,102.77648974
2025-07-01 12:00:00+00:00,145647000.0,146678000.0,145083000.0,145400000.0,231.47568027
2025-07-01 16:00:00+00:00,145400000.0,145771000.0,145000000.0,145000000.0,66.58672093
2025-07-01 20:00:00+00:00,145000000.0,145700000.0,144710000.0,145019000.0,135.72585796
2025-07-02 00:00:00+00:00,145019000.0,145685000.0,144265000.0,145615000.0,211.22240936
2025-07-02 04:00:00+00:00,145615000.0,146666000.0,145538000.0,146533000.0,153.05523237
2025-07-02 08:00:00+00:00,146532000.0,147250000.0,146532000.0,146797000.0,239.1659184
2025-07-02 12:00:00+00:00,146769000.0,148000000.0,146457000.0,147999000.0,254.83132612
2025-07-02 16:00:00+00:00,147999000.0,148930000.0,147983000.0,148642000.0,312.42259433
2025-07-02 20:00:00+00:00,148642000.0,148774000.0,147285000.0,147372000.0,185.99752669
2025-07-03 00:00:00+00:00,147372000.0,148300000.0,147364000.0,147703000.0,156.52711582
2025-07-03 04:00:00+00:00,147703000.0,148500000.0,147655000.0,148196000.0,160.2631839
2025-07-03 08:00:00+00:00,148196000.0,149550000.0,148194000.0,148801000.0,315.18807187
2025-07-03 12:00:00+00:00,148801000.0,149755000.0,148000000.0,148577000.0,383.57295514
2025-07-03 16:00:00+00:00,148577000.0,149460000.0,148550000.0,149320000.0,64.74961856
2025-07-03 20:00:00+00:00,149392000.0,149507000.0,148650000.0,148737000.0,102.11142988
2025-07-04 00:00:00+00:00,148737000.0,149360000.0,148501000.0,148756000.0,164.91626228
2025-07-04 04:00:00+00:00,148756000.0,148760000.0,148062000.0,148075000.0,150.97341901
2025-07-04 08:00:00+00:00,148075000.0,148685000.0,147989000.0,148422000.0,107.29683259
2025-07-04 12:00:00+00:00,148374000.0,148629000.0,147050000.0,147194000.0,237.59513302
2025-07-04 16:00:00+00:00,147194000.0,147689000.0,146929000.0,147201000.0,86.93237351
2025-07-04 20:00:00+00:00,147201000.0,148174000.0,147111000.0,147797000.0,71.93004966
2025-07-05 00:00:00+00:00,147798000.0,148200000.0,147655000.0,148100000.0,82.30277766
2025-07-05 04:00:00+00:00,148090000.0,148202000.0,147770000.0,147775000.0,58.76970268
2025-07-05 08:00:00+00:00,147776000.0,148099000.0,147700000.0,147999000.0,44.80250826
2025-07-05 12:00:00+00:00,147998000.0,148062000.0,147845000.0,147886000.0,45.04368549
2025-07-05 16:00:00+00:00,147886000.0,148125000.0,147700000.0,148101000.0,21.12456579
2025-07-05 20:00:00+00:00,148125000.0,148400000.0,147979000.0,148197000.0,37.87695619
2025-07-06 00:00:00+00:00,148197000.0,148205000.0,147857000.0,147943000.0,46.40418278
2025-07-06 04:00:00+00:00,147943000.0,147997000.0,147687000.0,147728000.0,60.62023531
2025-07-06 08:00:00+00:00,147729000.0,147999000.0,147411000.0,147515000.0,103.69554707
2025-07-06 12:00:00+00:00,147546000.0,148700000.0,147502000.0,148315000.0,193.77860515
2025-07-06 16:00:00+00:00,148303000.0,148432000.0,147752000.0,148025000.0,45.78034526
2025-07-06 20:00:00+00:00,148025000.0,149100000.0,147913000.0,148500000.0,124.39841238
2025-07-07 00:00:00+00:00,148500000.0,149100000.0,148050000.0,148821000.0,178.09144764
2025-07-07 04:00:00+00:00,148805000.0,148943000.0,148160000.0,148498000.0,99.28669831
2025-07-07 08:00:00+00:00,148477000.0,148610000.0,148110000.0,148200000.0,96.7735519
2025-07-07 12:00:00+00:00,148198000.0,148286000.0,147300000.0,147669000.0,304.24125502
2025-07-07 16:00:00+00:00,147607000.0,147995000.0,147196000.0,147782000.0,80.10053873
2025-07-07 20:00:00+00:00,147782000.0,148148000.0,147590000.0,148100000.0,73.80112531
2025-07-08 00:00:00+00:00,148100000.0,148349000.0,147100000.0,147599000.0,149.94599791
2025-07-08 04:00:00+00:00,147599000.0,148126000.0,147316000.0,148123000.0,99.96514526
2025-07-08 08:00:00+00:00,148126000.0,148601000.0,147772000.0,148256000.0,154.06899821
2025-07-08 12:00:00+00:00,148256000.0,148890000.0,147847000.0,147913000.0,155.35790979
2025-07-08 16:00:00+00:00,147976000.0,148599000.0,147812000.0,148039000.0,58.77409352
2025-07-08 20:00:00+00:00,148037000.0,148350000.0,148002000.0,148302000.0,52.18035363
2025-07-09 00:00:00+00:00,148302000.0,148710000.0,148019000.0,148055000.0,120.56028912
2025-07-09 04:00:00+00:00,148049000.0,148478000.0,148047000.0,148419000.0,102.69316694
2025-07-09 08:00:00+00:00,148419000.0,148650000.0,148230000.0,148610000.0,108.90916691
2025-07-09 12:00:00+00:00,148610000.0,149400000.0,148000000.0,148594000.0,397.01660402
2025-07-09 16:00:00+00:00,148492000.0,151468000.0,148489000.0,151203000.0,361.97859422
2025-07-09 20:00:00+00:00,151203000.0,151479000.0,149903000.0,150701000.0,405.30992614
2025-07-10 00:00:00+00:00,150750000.0,151191000.0,150200000.0,150898000.0,344.79587964
2025-07-10 04:00:00+00:00,150898000.0,151300000.0,150765000.0,151081000.0,224.70736239
2025-07-10 08:00:00+00:00,151068000.0,151457000.0,150920000.0,151096000.0,201.61611548
2025-07-10 12:00:00+00:00,151066000.0,151465000.0,150427000.0,151465000.0,287.89524332
2025-07-10 16:00:00+00:00,151463000.0,153999000.0,151463000.0,153653000.0,535.14088171
2025-07-10 20:00:00+00:00,153641000.0,156960000.0,153501000.0,156519000.0,1053.88511867
2025-07-11 00:00:00+00:00,156517000.0,158649000.0,155000000.0,158642000.0,881.55852097
2025-07-11 04:00:00+00:00,158640000.0,160306000.0,158310000.0,158850000.0,912.20534924
2025-07-11 08:00:00+00:00,158849000.0,160744000.0,158843000.0,159923000.0,478.4453042
2025-07-11 12:00:00+00:00,159903000.0,160170000.0,157606000.0,157606000.0,533.03890719
2025-07-11 16:00:00+00:00,157622000.0,158688000.0,157000000.0,158599000.0,226.15353363
2025-07-11 20:00:00+00:00,158514000.0,158659000.0,156699000.0,158187000.0,308.02533518
2025-07-12 00:00:00+00:00,158187000.0,159000000.0,157200000.0,158797000.0,306.61729367
2025-07-12 04:00:00+00:00,158797000.0,159500000.0,158685000.0,159099000.0,187.49160928
2025-07-12 08:00:00+00:00,159099000.0,159952000.0,159095000.0,159413000.0,184.54002734
2025-07-12 12:00:00+00:00,159413000.0,159750000.0,159100000.0,159453000.0,217.64545724
2025-07-12 16:00:00+00:00,159453000.0,159750000.0,159379000.0,159747000.0,47.31748378
2025-07-12 20:00:00+00:00,159747000.0,159899000.0,159194000.0,159681000.0,96.05474898
2025-07-13 00:00:00+00:00,159683000.0,160304000.0,159450000.0,160247000.0,222.7511744
2025-07-13 04:00:00+00:00,160247000.0,160300000.0,159850000.0,160114000.0,139.37407069
2025-07-13 08:00:00+00:00,160114000.0,160160000.0,159920000.0,160149000.0,113.85403708
2025-07-13 12:00:00+00:00,160149000.0,161000000.0,160061000.0,160895000.0,399.11364634
2025-07-13 16:00:00+00:00,160899000.0,161146000.0,160632000.0,160944000.0,100.68190957
2025-07-13 20:00:00+00:00,160853000.0,161754000.0,160718000.0,161740000.0,251.39465766
2025-07-14 00:00:00+00:00,161740000.0,164300000.0,161357000.0,164250000.0,754.48224825
2025-07-14 04:00:00+00:00,164277000.0,166800000.0,164112000.0,166567000.0,1177.7429571
2025-07-14 08:00:00+00:00,166580000.0,166600000.0,164137000.0,164587000.0,564.65285852
2025-07-14 12:00:00+00:00,164586000.0,165760000.0,163000000.0,163415000.0,536.81653969
2025-07-14 16:00:00+00:00,163413000.0,164120000.0,162550000.0,163682000.0,208.12098526
2025-07-14 20:00:00+00:00,163688000.0,164863000.0,163484000.0,163923000.0,248.91471728
2025-07-15 00:00:00+00:00,163923000.0,164010000.0,159300000.0,159821000.0,1160.96840323
2025-07-15 04:00:00+00:00,159821000.0,161010000.0,158658000.0,159848000.0,571.50998617
2025-07-15 08:00:00+00:00,159847000.0,160370000.0,159116000.0,160166000.0,334.97999937
2025-07-15 12:00:00+00:00,160164000.0,162094000.0,159100000.0,159887000.0,688.71927555
2025-07-15 16:00:00+00:00,159887000.0,161072000.0,159100000.0,159638000.0,203.5404707
2025-07-15 20:00:00+00:00,159608000.0,161103000.0,159251000.0,160811000.0,219.73147251
2025-07-16 00:00:00+00:00,160811000.0,161860000.0,160175000.0,161070000.0,385.49587906
2025-07-16 04:00:00+00:00,161070000.0,161694000.0,160975000.0,161469000.0,194.9226622
2025-07-16 08:00:00+00:00,161469000.0,162930000.0,161402000.0,162385000.0,335.63640551
2025-07-16 12:00:00+00:00,162385000.0,163210000.0,161565000.0,162931000.0,376.70547477
2025-07-16 16:00:00+00:00,162931000.0,162970000.0,161861000.0,162339000.0,193.31736244
2025-07-16 20:00:00+00:00,162339000.0,163044000.0,160900000.0,161250000.0,355.14098549
2025-07-17 00:00:00+00:00,161246000.0,162530000.0,160877000.0,161713000.0,375.34382976
2025-07-17 04:00:00+00:00,161673000.0,162000000.0,161150000.0,161734000.0,258.33195396
2025-07-17 08:00:00+00:00,161713000.0,162530000.0,160937000.0,160937000.0,412.07867302
2025-07-17 12:00:00+00:00,160937000.0,161850000.0,160002000.0,161768000.0,420.81858121
2025-07-17 16:00:00+00:00,161769000.0,162759000.0,161377000.0,161730000.0,221.63279911
2025-07-17 20:00:00+00:00,161607000.0,163955000.0,161301000.0,162232000.0,552.46107423
2025-07-18 00:00:00+00:00,162232000.0,164446000.0,162108000.0,163803000.0,705.37700198
2025-07-18 04:00:00+00:00,163802000.0,164015000.0,159511000.0,159542000.0,657.48919587
2025-07-18 08:00:00+00:00,159542000.0,162471000.0,159301000.0,162393000.0,706.08130645
2025-07-18 12:00:00+00:00,162393000.0,162973000.0,160464000.0,161042000.0,443.56395512
2025-07-18 16:00:00+00:00,161043000.0,161300000.0,160400000.0,160661000.0,116.52814692
2025-07-18 20:00:00+00:00,160598000.0,161300000.0,160080000.0,161100000.0,142.29061232
2025-07-19 00:00:00+00:00,161098000.0,161747000.0,160788000.0,161733000.0,222.38506041
2025-07-19 04:00:00+00:00,161732000.0,162000000.0,161600000.0,161695000.0,153.76310149
2025-07-19 08:00:00+00:00,161674000.0,162470000.0,161523000.0,162049000.0,167.57034286
2025-07-19 12:00:00+00:00,162099000.0,162310000.0,161296000.0,161954000.0,158.85715405
2025-07-19 16:00:00+00:00,161953000.0,161961000.0,161310000.0,161665000.0,57.52603483
2025-07-19 20:00:00+00:00,161710000.0,161712000.0,161106000.0,161428000.0,82.24931726
2025-07-20 00:00:00+00:00,161428000.0,162000000.0,161230000.0,161514000.0,172.15544158
2025-07-20 04:00:00+00:00,161514000.0,161785000.0,161350000.0,161467000.0,129.24541358
2025-07-20 08:00:00+00:00,161467000.0,161608000.0,161010000.0,161068000.0,280.46217826
2025-07-20 12:00:00+00:00,161068000.0,161972000.0,161055000.0,161567000.0,284.56685804
2025-07-20 16:00:00+00:00,161574000.0,161692000.0,160698000.0,160698000.0,164.22873101
2025-07-20 20:00:00+00:00,160697000.0,161186000.0,159726000.0,160072000.0,399.12423713
2025-07-21 00:00:00+00:00,160072000.0,161688000.0,159350000.0,161441000.0,494.5813984
2025-07-21 04:00:00+00:00,161446000.0,162300000.0,161078000.0,162099000.0,318.1393596
2025-07-21 08:00:00+00:00,162099000.0,162200000.0,160601000.0,160624000.0,287.60711483
2025-07-21 12:00:00+00:00,160624000.0,161500000.0,160325000.0,160770000.0,384.48590166
2025-07-21 16:00:00+00:00,160721000.0,160783000.0,159503000.0,159510000.0,297.60324636
2025-07-21 20:00:00+00:00,159510000.0,160425000.0,159510000.0,160096000.0,199.90874966
2025-07-22 00:00:00+00:00,160094000.0,160902000.0,159116000.0,159925000.0,570.39029577
2025-07-22 04:00:00+00:00,159925000.0,161500000.0,158750000.0,160791000.0,713.18263685
2025-07-22 08:00:00+00:00,160791000.0,162061000.0,160505000.0,161956000.0,478.31259935
2025-07-22 12:00:00+00:00,161956000.0,162316000.0,160393000.0,161606000.0,479.32099516
2025-07-22 16:00:00+00:00,161606000.0,162785000.0,161089000.0,162120000.0,193.69582193
2025-07-22 20:00:00+00:00,162102000.0,162990000.0,161882000.0,162321000.0,295.56216176
2025-07-23 00:00:00+00:00,162321000.0,162848000.0,161182000.0,161400000.0,363.20643901
2025-07-23 04:00:00+00:00,161398000.0,161949000.0,161200000.0,161227000.0,178.33635284
2025-07-23 08:00:00+00:00,161226000.0,161520000.0,160690000.0,161160000.0,227.72728333
2025-07-23 12:00:00+00:00,161160000.0,161499000.0,159192000.0,161497000.0,723.03912419
2025-07-23 16:00:00+00:00,161497000.0,161500000.0,160206000.0,161495000.0,133.42492253
2025-07-23 20:00:00+00:00,161495000.0,162386000.0,159967000.0,161990000.0,472.50577204
2025-07-24 00:00:00+00:00,162000000.0,162888000.0,161444000.0,161667000.0,370.2740774
2025-07-24 04:00:00+00:00,161667000.0,161795000.0,159000000.0,160694000.0,895.16864882
2025-07-24 08:00:00+00:00,160711000.0,161276000.0,160000000.0,161198000.0,312.44277772
2025-07-24 12:00:00+00:00,161198000.0,162098000.0,160358000.0,161674000.0,335.50392342
2025-07-24 16:00:00+00:00,161693000.0,161870000.0,160909000.0,161407000.0,101.14416634
2025-07-24 20:00:00+00:00,161407000.0,161605000.0,160874000.0,160928000.0,137.00232274
2025-07-25 00:00:00+00:00,160938000.0,161239000.0,158099000.0,158436000.0,886.25791623
2025-07-25 04:00:00+00:00,158455000.0,159249000.0,157746000.0,158499000.0,713.42868653
2025-07-25 08:00:00+00:00,158499000.0,159693000.0,157790000.0,159451000.0,422.38159901
2025-07-25 12:00:00+00:00,159451000.0,159507000.0,158000000.0,159153000.0,331.40099809
2025-07-25 16:00:00+00:00,159091000.0,160000000.0,158801000.0,159709000.0,115.89670131
2025-07-25 20:00:00+00:00,159707000.0,160300000.0,159407000.0,160217000.0,191.9201205
2025-07-26 00:00:00+00:00,160225000.0,160449000.0,159600000.0,160280000.0,189.75211179
2025-07-26 04:00:00+00:00,160280000.0,160280000.0,159858000.0,159900000.0,100.39893135
2025-07-26 08:00:00+00:00,159902000.0,161220000.0,159886000.0,160598000.0,242.3466273
2025-07-26 12:00:00+00:00,160598000.0,161200000.0,160579000.0,160989000.0,150.92045867
2025-07-26 16:00:00+00:00,160989000.0,161068000.0,160805000.0,161052000.0,45.59563615
2025-07-26 20:00:00+00:00,161050000.0,161068000.0,160719000.0,160900000.0,60.26411348
2025-07-27 00:00:00+00:00,160900000.0,161250000.0,160858000.0,161185000.0,132.97803954
2025-07-27 04:00:00+00:00,161185000.0,161510000.0,161049000.0,161319000.0,170.22710762
2025-07-27 08:00:00+00:00,161260000.0,161320000.0,161032000.0,161155000.0,105.21969272
2025-07-27 12:00:00+00:00,161155000.0,161888000.0,161016000.0,161880000.0,193.65965922
2025-07-27 16:00:00+00:00,161880000.0,162700000.0,161818000.0,162022000.0,257.86024929
2025-07-27 20:00:00+00:00,162070000.0,162800000.0,161715000.0,162717000.0,197.88070437
2025-07-28 00:00:00+00:00,162548000.0,162985000.0,162217000.0,162271000.0,334.81251769
2025-07-28 04:00:00+00:00,162274000.0,162439000.0,161868000.0,162133000.0,259.39570399
2025-07-28 08:00:00+00:00,162138000.0,162439000.0,161936000.0,162294000.0,182.77339198
2025-07-28 12:00:00+00:00,162294000.0,162597000.0,161500000.0,161987000.0,312.15811875
2025-07-28 16:00:00+00:00,161869000.0,162369000.0,161391000.0,162250000.0,99.30815963
2025-07-28 20:00:00+00:00,162250000.0,162840000.0,161652000.0,162483000.0,273.15148594
2025-07-29 00:00:00+00:00,162483000.0,163550000.0,162034000.0,163517000.0,387.48216516
2025-07-29 04:00:00+00:00,163515000.0,163800000.0,163156000.0,163401000.0,296.61165764
2025-07-29 08:00:00+00:00,163401000.0,163800000.0,162866000.0,163311000.0,298.6212973
2025-07-29 12:00:00+00:00,163311000.0,163790000.0,162250000.0,162344000.0,263.91841481
2025-07-29 16:00:00+00:00,162344000.0,163110000.0,162095000.0,162500000.0,106.92971048
2025-07-29 20:00:00+00:00,162500000.0,163337000.0,162155000.0,163158000.0,133.97107835
2025-07-30 00:00:00+00:00,163248000.0,163261000.0,162248000.0,162839000.0,197.53207056
2025-07-30 04:00:00+00:00,162839000.0,162998000.0,162502000.0,162885000.0,145.41528514
2025-07-30 08:00:00+00:00,162885000.0,163600000.0,162638000.0,162699000.0,248.48439222
2025-07-30 12:00:00+00:00,162699000.0,163708000.0,162668000.0,163075000.0,228.04948606
2025-07-30 16:00:00+00:00,163073000.0,163076000.0,161800000.0,162651000.0,276.97499259
2025-07-30 20:00:00+00:00,162651000.0,163141000.0,162360000.0,163118000.0,112.63050602
2025-07-31 00:00:00+00:00,163118000.0,163627000.0,162916000.0,163500000.0,225.36129955
2025-07-31 04:00:00+00:00,163500000.0,163600000.0,163057000.0,163419000.0,163.41606099
2025-07-31 08:00:00+00:00,163420000.0,163598000.0,163251000.0,163378000.0,89.95990278
2025-07-31 12:00:00+00:00,163321000.0,163997000.0,163000000.0,163996000.0,358.60232907
2025-07-31 16:00:00+00:00,163996000.0,164300000.0,162950000.0,162955000.0,176.097647
2025-07-31 20:00:00+00:00,162955000.0,163301000.0,161138000.0,161398000.0,447.5502294
2025-08-01 00:00:00+00:00,161400000.0,161770000.0,158825000.0,160913000.0,1064.20617677
2025-08-01 04:00:00+00:00,160951000.0,161369000.0,159961000.0,160308000.0,293.39419526
2025-08-01 08:00:00+00:00,160307000.0,160840000.0,159523000.0,160360000.0,310.77443705
2025-08-01 12:00:00+00:00,160361000.0,161012000.0,159001000.0,160055000.0,433.0887941
2025-08-01 16:00:00+00:00,160054000.0,160302000.0,158139000.0,158260000.0,332.64579136
2025-08-01 20:00:00+00:00,158273000.0,159294000.0,158100000.0,158102000.0,430.39032327
2025-08-02 00:00:00+00:00,158101000.0,159362000.0,158000000.0,159095000.0,324.81035691
2025-08-02 04:00:00+00:00,159095000.0,159298000.0,158200000.0,159086000.0,214.84289977
2025-08-02 08:00:00+00:00,159086000.0,159097000.0,158567000.0,158869000.0,108.16475784
2025-08-02 12:00:00+00:00,158945000.0,159099000.0,158425000.0,158425000.0,169.04539307
2025-08-02 16:00:00+00:00,158425000.0,159071000.0,158000000.0,158000000.0,193.29779276
2025-08-02 20:00:00+00:00,158001000.0,158671000.0,157115000.0,157376000.0,312.07917386
2025-08-03 00:00:00+00:00,157376000.0,159507000.0,156715000.0,159375000.0,419.77652641
2025-08-03 04:00:00+00:00,159375000.0,159382000.0,158511000.0,159045000.0,164.13043737
2025-08-03 08:00:00+00:00,159047000.0,160185000.0,159000000.0,159745000.0,202.60361873
2025-08-03 12:00:00+00:00,159745000.0,159932000.0,159090000.0,159348000.0,129.81698763
2025-08-03 16:00:00+00:00,159348000.0,160217000.0,159126000.0,159803000.0,70.27032958
2025-08-03 20:00:00+00:00,159667000.0,160324000.0,159655000.0,160227000.0,117.50339687
2025-08-04 00:00:00+00:00,160208000.0,161400000.0,159900000.0,160228000.0,286.67803559
2025-08-04 04:00:00+00:00,160224000.0,160467000.0,159590000.0,160332000.0,167.58889859
2025-08-04 08:00:00+00:00,160303000.0,160332000.0,159630000.0,159907000.0,101.48443023
2025-08-04 12:00:00+00:00,159907000.0,160998000.0,159500000.0,160410000.0,257.2541567
2025-08-04 16:00:00+00:00,160410000.0,161100000.0,160204000.0,160298000.0,98.86209438
2025-08-04 20:00:00+00:00,160298000.0,160833000.0,160094000.0,160332000.0,137.80960485
2025-08-05 00:00:00+00:00,160333000.0,160571000.0,159384000.0,159407000.0,240.58510412
2025-08-05 04:00:00+00:00,159407000.0,160000000.0,159375000.0,159488000.0,158.63869014
2025-08-05 08:00:00+00:00,159488000.0,160420000.0,159312000.0,160000000.0,133.83697567
2025-08-05 12:00:00+00:00,160000000.0,160029000.0,158206000.0,158446000.0,403.58804675
2025-08-05 16:00:00+00:00,158446000.0,159554000.0,158231000.0,159398000.0,75.49772964
2025-08-05 20:00:00+00:00,159398000.0,160135000.0,159100000.0,159999000.0,152.01727885
2025-08-06 00:00:00+00:00,159999000.0,160115000.0,158900000.0,159054000.0,156.30301776
2025-08-06 04:00:00+00:00,159053000.0,160000000.0,158605000.0,159665000.0,183.15835482
2025-08-06 08:00:00+00:00,159665000.0,159929000.0,159205000.0,159681000.0,82.56136374
2025-08-06 12:00:00+00:00,159680000.0,160864000.0,159010000.0,160848000.0,278.3098087
2025-08-06 16:00:00+00:00,160781000.0,160955000.0,160073000.0,160373000.0,105.91035074
2025-08-06 20:00:00+00:00,160373000.0,160532000.0,160000000.0,160000000.0,82.66001686
2025-08-07 00:00:00+00:00,160000000.0,160500000.0,159649000.0,159799000.0,111.99169657
2025-08-07 04:00:00+00:00,159800000.0,159954000.0,159524000.0,159741000.0,135.75956203
2025-08-07 08:00:00+00:00,159741000.0,161700000.0,159691000.0,161290000.0,487.99764563
2025-08-07 12:00:00+00:00,161290000.0,161455000.0,160870000.0,161450000.0,280.45233416
2025-08-07 16:00:00+00:00,161453000.0,162000000.0,160500000.0,161957000.0,163.1506472
2025-08-07 20:00:00+00:00,161914000.0,161991000.0,161066000.0,161853000.0,294.25932101
2025-08-08 00:00:00+00:00,161853000.0,161994000.0,160589000.0,160880000.0,409.7815146
2025-08-08 04:00:00+00:00,160880000.0,161200000.0,160366000.0,160891000.0,231.01814442
2025-08-08 08:00:00+00:00,160839000.0,160937000.0,160444000.0,160904000.0,149.81141755
2025-08-08 12:00:00+00:00,160904000.0,161084000.0,160147000.0,160474000.0,258.93973306
2025-08-08 16:00:00+00:00,160480000.0,160543000.0,160010000.0,160167000.0,163.17920897
2025-08-08 20:00:00+00:00,160165000.0,160711000.0,160008000.0,160099000.0,146.13701575
2025-08-09 00:00:00+00:00,160099000.0,160600000.0,160007000.0,160296000.0,173.753397
2025-08-09 04:00:00+00:00,160295000.0,160749000.0,160100000.0,160571000.0,276.74954378
2025-08-09 08:00:00+00:00,160571000.0,161547000.0,160462000.0,160631000.0,323.32727021
