Datetime,Close,Volume
2017-10-06 08:00:00,4947000.0,1015914000.0
2017-10-06 12:00:00,5013000.0,997319000.0
2017-10-06 16:00:00,5018000.0,464904000.0
2017-10-06 20:00:00,5000000.0,1195383000.0
2017-10-07 00:00:00,4977000.0,1182660000.0
2017-10-07 04:00:00,5010000.0,1187112000.0
2017-10-07 08:00:00,5004000.0,1198284000.0
2017-10-07 12:00:00,4947000.0,743583000.0
2017-10-07 16:00:00,4960000.0,1176339000.0
2017-10-07 20:00:00,4962000.0,1196995000.0
2017-10-08 00:00:00,4973000.0,1182075000.0
2017-10-08 04:00:00,5044000.0,1192049000.0
2017-10-08 08:00:00,5052000.0,1206280000.0
2017-10-08 12:00:00,5060000.0,1205797000.0
2017-10-08 16:00:00,5049000.0,373423000.0
2017-10-08 20:00:00,5070000.0,455042000.0
2017-10-09 00:00:00,5173000.0,691004000.0
2017-10-09 04:00:00,5205000.0,845590000.0
2017-10-09 08:00:00,5254000.0,845106000.0
2017-10-09 12:00:00,5210000.0,819099000.0
2017-10-09 16:00:00,5289000.0,735074000.0
2017-10-09 20:00:00,5389000.0,869565000.0
2017-10-10 00:00:00,5522000.0,860440000.0
2017-10-10 04:00:00,5476000.0,905599000.0
2017-10-10 08:00:00,5573000.0,912862000.0
2017-10-10 12:00:00,5605000.0,898924000.0
2017-10-10 16:00:00,5522000.0,881575000.0
2017-10-10 20:00:00,5518000.0,897903000.0
2017-10-11 00:00:00,5557000.0,850135000.0
2017-10-11 04:00:00,5526000.0,886302000.0
2017-10-11 08:00:00,5537000.0,891564000.0
2017-10-11 12:00:00,5485000.0,914097000.0
2017-10-11 16:00:00,5544000.0,837731000.0
2017-10-11 20:00:00,5543000.0,918208000.0
2017-10-12 00:00:00,5569000.0,818610000.0
2017-10-12 04:00:00,5551000.0,878382000.0
2017-10-12 08:00:00,5586000.0,846038000.0
2017-10-12 12:00:00,5669000.0,919113000.0
2017-10-12 16:00:00,5928000.0,951546000.0
2017-10-12 20:00:00,5935000.0,945239000.0
2017-10-13 00:00:00,6179000.0,967005000.0
2017-10-13 04:00:00,6154000.0,997756000.0
2017-10-13 08:00:00,6611000.0,1002831000.0
2017-10-13 12:00:00,6428000.0,1073801000.0
2017-10-13 16:00:00,6501000.0,1090345000.0
2017-10-13 20:00:00,6576000.0,1058522000.0
2017-10-14 00:00:00,6446000.0,1022051000.0
2017-10-14 04:00:00,6403000.0,1049780000.0
2017-10-14 08:00:00,6406000.0,984432000.0
2017-10-14 12:00:00,6409000.0,900074000.0
2017-10-14 16:00:00,6470000.0,1022218000.0
2017-10-14 20:00:00,6566000.0,829371000.0
2017-10-15 00:00:00,6481000.0,1037369000.0
2017-10-15 04:00:00,6546000.0,1033893000.0
2017-10-15 08:00:00,6649000.0,1062574000.0
2017-10-15 12:00:00,6526000.0,1014546000.0
2017-10-15 16:00:00,6311000.0,568895000.0
2017-10-15 20:00:00,6312000.0,972833000.0
2017-10-16 00:00:00,6259000.0,1033326000.0
2017-10-16 04:00:00,6459000.0,1017084000.0
2017-10-16 08:00:00,6420000.0,1026658000.0
2017-10-16 12:00:00,6364000.0,885474000.0
2017-10-16 16:00:00,6453000.0,95898000.0
2017-10-16 20:00:00,6459000.0,340861000.0
2017-10-17 00:00:00,6407000.0,957006000.0
2017-10-17 04:00:00,6389000.0,1026833000.0
2017-10-17 08:00:00,6420000.0,960257000.0
2017-10-17 12:00:00,6438000.0,1046861000.0
2017-10-17 16:00:00,6446000.0,995482000.0
2017-10-17 20:00:00,6376000.0,846825000.0
2017-10-18 00:00:00,6379000.0,915707000.0
2017-10-18 04:00:00,6354000.0,992046000.0
2017-10-18 08:00:00,6327000.0,985788000.0
2017-10-18 12:00:00,6126000.0,1076883000.0
2017-10-18 16:00:00,6086000.0,960837000.0
2017-10-18 20:00:00,5939000.0,989108000.0
2017-10-19 00:00:00,6312000.0,954469000.0
2017-10-19 04:00:00,6407000.0,981007000.0
2017-10-19 08:00:00,6418000.0,1054150000.0
2017-10-19 12:00:00,6449000.0,1014179000.0
2017-10-19 16:00:00,6504000.0,1040991000.0
2017-10-19 20:00:00,6441000.0,979054000.0
2017-10-20 00:00:00,6424000.0,1030819000.0
2017-10-20 04:00:00,6523000.0,1109569000.0
2017-10-20 08:00:00,6492000.0,1046057000.0
2017-10-20 12:00:00,6399000.0,1082050000.0
2017-10-20 16:00:00,6512000.0,988526000.0
2017-10-20 20:00:00,6677000.0,959216000.0
2017-10-21 00:00:00,6800000.0,1007859000.0
2017-10-21 04:00:00,6783000.0,1051605000.0
2017-10-21 08:00:00,6886000.0,1144887000.0
2017-10-21 12:00:00,6900000.0,1081295000.0
2017-10-21 16:00:00,7055000.0,1039739000.0
2017-10-21 20:00:00,7063000.0,996764000.0
2017-10-22 00:00:00,6965000.0,1158868000.0
2017-10-22 04:00:00,6951000.0,1076334000.0
2017-10-22 08:00:00,6834000.0,879505000.0
2017-10-22 12:00:00,6877000.0,587854000.0
2017-10-22 16:00:00,6798000.0,996048000.0
2017-10-22 20:00:00,6983000.0,1056809000.0
2017-10-23 00:00:00,6812000.0,1053886000.0
2017-10-23 04:00:00,6956000.0,1053026000.0
2017-10-23 08:00:00,7015000.0,1049514000.0
2017-10-23 12:00:00,6925000.0,1039265000.0
2017-10-23 16:00:00,6947000.0,1001462000.0
2017-10-23 20:00:00,6732000.0,1170329000.0
2017-10-24 00:00:00,6813000.0,1016710000.0
2017-10-24 04:00:00,6893000.0,1043986000.0
2017-10-24 08:00:00,6451000.0,1086784000.0
2017-10-24 12:00:00,6612000.0,1069299000.0
2017-10-24 16:00:00,6543000.0,1057536000.0
2017-10-24 20:00:00,6559000.0,851333000.0
2017-10-25 00:00:00,6560000.0,800969000.0
2017-10-25 04:00:00,6387000.0,604686000.0
2017-10-25 08:00:00,6250000.0,836806000.0
2017-10-25 12:00:00,6494000.0,1241278000.0
2017-10-25 16:00:00,6494000.0,1148495000.0
2017-10-25 20:00:00,6450000.0,1222577000.0
2017-10-26 00:00:00,6423000.0,1182092000.0
2017-10-26 04:00:00,6532000.0,1103927000.0
2017-10-26 08:00:00,6694000.0,1328178000.0
2017-10-26 12:00:00,6612000.0,1432164000.0
2017-10-26 16:00:00,6648000.0,1532087000.0
2017-10-26 20:00:00,6790000.0,1508446000.0
2017-10-27 00:00:00,6770000.0,1401173000.0
2017-10-27 04:00:00,6783000.0,1283755000.0
2017-10-27 08:00:00,6847000.0,1515640000.0
2017-10-27 12:00:00,6772000.0,1518210000.0
2017-10-27 16:00:00,6762000.0,1594348000.0
2017-10-27 20:00:00,6714000.0,1609969000.0
2017-10-28 00:00:00,6692000.0,1573535000.0
2017-10-28 04:00:00,6729000.0,1455240000.0
2017-10-28 08:00:00,6707000.0,1576171000.0
2017-10-28 12:00:00,6721000.0,1573632000.0
2017-10-28 16:00:00,6667000.0,1608545000.0
2017-10-28 20:00:00,6704000.0,1564082000.0
2017-10-29 00:00:00,6705000.0,1548364000.0
2017-10-29 04:00:00,6771000.0,1485942000.0
2017-10-29 08:00:00,6676000.0,1557431000.0
2017-10-29 12:00:00,6674000.0,1607646000.0
2017-10-29 16:00:00,6657000.0,1548668000.0
2017-10-29 20:00:00,6676000.0,1596743000.0
2017-10-30 00:00:00,6791000.0,1308998000.0
2017-10-30 04:00:00,6943000.0,1297609000.0
2017-10-30 08:00:00,6910000.0,1656540000.0
2017-10-30 12:00:00,6947000.0,1635982000.0
2017-10-30 16:00:00,6970000.0,1654215000.0
2017-10-30 20:00:00,6884000.0,1668545000.0
2017-10-31 00:00:00,6940000.0,1567033000.0
2017-10-31 04:00:00,6963000.0,1440580000.0
2017-10-31 08:00:00,7100000.0,1664108000.0
2017-10-31 12:00:00,6967000.0,1682276000.0
2017-10-31 16:00:00,7041000.0,1679645000.0
2017-10-31 20:00:00,7265000.0,1711837000.0
2017-11-01 00:00:00,7241000.0,1690580000.0
2017-11-01 04:00:00,7297000.0,1557208000.0
2017-11-01 08:00:00,7398000.0,1771165000.0
2017-11-01 12:00:00,7350000.0,1770039000.0
2017-11-01 16:00:00,7477000.0,1768665000.0
2017-11-01 20:00:00,7475000.0,1461152000.0
2017-11-02 00:00:00,7545000.0,1631271000.0
2017-11-02 04:00:00,7623000.0,1509766000.0
2017-11-02 08:00:00,7985000.0,1882244000.0
2017-11-02 12:00:00,8129000.0,1918991000.0
2017-11-02 16:00:00,8360000.0,1963858000.0
2017-11-02 20:00:00,8110000.0,1964904000.0
2017-11-03 00:00:00,8099000.0,1704668000.0
2017-11-03 04:00:00,8229000.0,1600181000.0
2017-11-03 08:00:00,8204000.0,1954943000.0
2017-11-03 12:00:00,8321000.0,1987143000.0
2017-11-03 16:00:00,8386000.0,1994484000.0
2017-11-03 20:00:00,8255000.0,1961116000.0
2017-11-04 00:00:00,8307000.0,1597231000.0
2017-11-04 04:00:00,8217000.0,1388636000.0
2017-11-04 08:00:00,8090000.0,1889346000.0
2017-11-04 12:00:00,8069000.0,1890564000.0
2017-11-04 16:00:00,8090000.0,1850781000.0
2017-11-04 20:00:00,8188000.0,1860549000.0
2017-11-05 00:00:00,8268000.0,1440323000.0
2017-11-05 04:00:00,8350000.0,1424014000.0
2017-11-05 08:00:00,8331000.0,1861073000.0
2017-11-05 12:00:00,8428000.0,1776040000.0
2017-11-05 16:00:00,8384000.0,1801997000.0
2017-11-05 20:00:00,8580000.0,2019781000.0
2017-11-06 00:00:00,8561000.0,1912830000.0
2017-11-06 04:00:00,8426000.0,2044002000.0
2017-11-06 08:00:00,8417000.0,2020393000.0
2017-11-06 12:00:00,8395000.0,2006458000.0
2017-11-06 16:00:00,8389000.0,2014129000.0
2017-11-06 20:00:00,8318000.0,2012123000.0
2017-11-07 00:00:00,8188000.0,1979077000.0
2017-11-07 04:00:00,8150000.0,1965994000.0
2017-11-07 08:00:00,8193000.0,1957866000.0
2017-11-07 12:00:00,8265000.0,1981858000.0
2017-11-07 16:00:00,8269000.0,1985989000.0
2017-11-07 20:00:00,8113000.0,1976321000.0
2017-11-08 00:00:00,8167000.0,1954641000.0
2017-11-08 04:00:00,8197000.0,1959982000.0
2017-11-08 08:00:00,8295000.0,1979249000.0
2017-11-08 12:00:00,8374000.0,2002234000.0
2017-11-08 16:00:00,8306000.0,2004790000.0
2017-11-08 20:00:00,8419000.0,2013600000.0
2017-11-09 00:00:00,8227000.0,2019132000.0
2017-11-09 04:00:00,8339000.0,1968518000.0
2017-11-09 08:00:00,8307000.0,1990322000.0
2017-11-09 12:00:00,8298000.0,1990958000.0
2017-11-09 16:00:00,8192000.0,1977187000.0
2017-11-09 20:00:00,8144000.0,1952450000.0
2017-11-10 00:00:00,8094000.0,1942147000.0
2017-11-10 04:00:00,8101000.0,1901576000.0
2017-11-10 08:00:00,8135000.0,1955126000.0
2017-11-10 12:00:00,8132000.0,1953601000.0
2017-11-10 16:00:00,8005000.0,1941297000.0
2017-11-10 20:00:00,7645000.0,1863482000.0
2017-11-11 00:00:00,7543000.0,1858342000.0
2017-11-11 04:00:00,7741000.0,1812693000.0
2017-11-11 08:00:00,7804000.0,1844476000.0
2017-11-11 12:00:00,7730000.0,1859074000.0
2017-11-11 16:00:00,7549000.0,1842834000.0
2017-11-11 20:00:00,7303000.0,1699971000.0
2017-11-12 00:00:00,7051000.0,1736744000.0
2017-11-12 04:00:00,7241000.0,1734027000.0
2017-11-12 08:00:00,7038000.0,1718629000.0
2017-11-12 12:00:00,6740000.0,1590837000.0
2017-11-12 16:00:00,7700000.0,1764581000.0
2017-11-12 20:00:00,7315000.0,1787805000.0
2017-11-13 00:00:00,7297000.0,1738097000.0
2017-11-13 04:00:00,6860000.0,1669486000.0
2017-11-13 08:00:00,7104000.0,1699718000.0
2017-11-13 12:00:00,7400000.0,1755850000.0
2017-11-13 16:00:00,7470000.0,1759918000.0
2017-11-13 20:00:00,7477000.0,1824858000.0
2017-11-14 00:00:00,7207000.0,1789606000.0
2017-11-14 04:00:00,7478000.0,1783219000.0
2017-11-14 08:00:00,7585000.0,1813420000.0
2017-11-14 12:00:00,7585000.0,1815127000.0
2017-11-14 16:00:00,7513000.0,1810804000.0
2017-11-14 20:00:00,7506000.0,1796023000.0
2017-11-15 00:00:00,7535000.0,1801127000.0
2017-11-15 04:00:00,7582000.0,1781111000.0
2017-11-15 08:00:00,7848000.0,1844724000.0
2017-11-15 12:00:00,7780000.0,1859511000.0
2017-11-15 16:00:00,7874000.0,1882005000.0
2017-11-15 20:00:00,8184000.0,1938628000.0
2017-11-16 00:00:00,8150000.0,1969740000.0
2017-11-16 04:00:00,8286000.0,1977030000.0
2017-11-16 08:00:00,8249000.0,1980440000.0
2017-11-16 12:00:00,8325000.0,1961060000.0
2017-11-16 16:00:00,8451000.0,2027059000.0
2017-11-16 20:00:00,8410000.0,2019540000.0
2017-11-17 00:00:00,8549000.0,2020373000.0
2017-11-17 04:00:00,8659000.0,2050851000.0
2017-11-17 08:00:00,8781000.0,2105091000.0
2017-11-17 12:00:00,8745000.0,2105258000.0
2017-11-17 16:00:00,8751000.0,2066913000.0
2017-11-17 20:00:00,8712000.0,2083332000.0
2017-11-18 00:00:00,8653000.0,2082295000.0
2017-11-18 04:00:00,8612000.0,2049663000.0
2017-11-18 08:00:00,8377000.0,2036423000.0
2017-11-18 12:00:00,8464000.0,2044379000.0
2017-11-18 16:00:00,8605000.0,2060009000.0
2017-11-18 20:00:00,8546000.0,2050577000.0
2017-11-19 00:00:00,8568000.0,1952823000.0
2017-11-19 04:00:00,8587000.0,2018639000.0
2017-11-19 08:00:00,8618000.0,2070670000.0
2017-11-19 12:00:00,8565000.0,2062940000.0
2017-11-19 16:00:00,8543000.0,2052309000.0
2017-11-19 20:00:00,8548000.0,2047655000.0
2017-11-20 00:00:00,8723000.0,2064043000.0
2017-11-20 04:00:00,8741000.0,1708950000.0
2017-11-20 08:00:00,8700000.0,2095628000.0
2017-11-20 12:00:00,8768000.0,2092239000.0
2017-11-20 16:00:00,8760000.0,2105224000.0
2017-11-20 20:00:00,8965000.0,2129701000.0
2017-11-21 00:00:00,8909000.0,2149475000.0
2017-11-21 04:00:00,9092000.0,2151142000.0
2017-11-21 08:00:00,8885000.0,2166220000.0
2017-11-21 12:00:00,8870000.0,2108609000.0
2017-11-21 16:00:00,8990000.0,2156957000.0
2017-11-21 20:00:00,9133000.0,2165133000.0
2017-11-22 00:00:00,9090000.0,2188101000.0
2017-11-22 04:00:00,8818000.0,2160307000.0
2017-11-22 08:00:00,9070000.0,2158099000.0
2017-11-22 12:00:00,9037000.0,2168594000.0
2017-11-22 16:00:00,9178000.0,2184994000.0
2017-11-22 20:00:00,9089000.0,2189690000.0
2017-11-23 00:00:00,9020000.0,2176394000.0
2017-11-23 04:00:00,9092000.0,2171692000.0
2017-11-23 08:00:00,9059000.0,2177536000.0
2017-11-23 12:00:00,9054000.0,2170249000.0
2017-11-23 16:00:00,8984000.0,2165985000.0
2017-11-23 20:00:00,9076000.0,2169079000.0
2017-11-24 00:00:00,8990000.0,2165529000.0
2017-11-24 04:00:00,9031000.0,2157736000.0
2017-11-24 08:00:00,9045000.0,2158367000.0
2017-11-24 12:00:00,9300000.0,2184470000.0
2017-11-24 16:00:00,8997000.0,2076743000.0
2017-11-24 20:00:00,9087000.0,2178629000.0
2017-11-25 00:00:00,9115000.0,2177373000.0
2017-11-25 04:00:00,9141000.0,2189418000.0
2017-11-25 08:00:00,9123000.0,2199424000.0
2017-11-25 12:00:00,9200000.0,2195138000.0
2017-11-25 16:00:00,9395000.0,2243473000.0
2017-11-25 20:00:00,9463000.0,2269519000.0
2017-11-26 00:00:00,9541000.0,2288033000.0
2017-11-26 04:00:00,9700000.0,2305314000.0
2017-11-26 08:00:00,9932000.0,2369504000.0
2017-11-26 12:00:00,10184000.0,2404256000.0
2017-11-26 16:00:00,10139000.0,2413401000.0
2017-11-26 20:00:00,10112000.0,2427030000.0
2017-11-27 00:00:00,10734000.0,2501560000.0
2017-11-27 04:00:00,10355000.0,2498972000.0
2017-11-27 08:00:00,10785000.0,2545268000.0
2017-11-27 12:00:00,10950000.0,2606498000.0
2017-11-27 16:00:00,10923000.0,2629074000.0
2017-11-27 20:00:00,11006000.0,2631807000.0
2017-11-28 00:00:00,10900000.0,2638055000.0
2017-11-28 04:00:00,11126000.0,2637562000.0
2017-11-28 08:00:00,11223000.0,2695776000.0
2017-11-28 12:00:00,11534000.0,2734850000.0
2017-11-28 16:00:00,11521000.0,2561380000.0
2017-11-28 20:00:00,11638000.0,2800770000.0
2017-11-29 00:00:00,11927000.0,2832402000.0
2017-11-29 04:00:00,11899000.0,2837522000.0
2017-11-29 08:00:00,12663000.0,2929656000.0
2017-11-29 12:00:00,12400000.0,3101438000.0
2017-11-29 16:00:00,13060000.0,3087335000.0
2017-11-29 20:00:00,13264000.0,3180584000.0
2017-11-30 00:00:00,12600000.0,3111508000.0
2017-11-30 04:00:00,11747000.0,2729716000.0
2017-11-30 08:00:00,12396000.0,2728422000.0
2017-11-30 12:00:00,11700000.0,2928403000.0
2017-11-30 16:00:00,10932000.0,2799173000.0
2017-11-30 20:00:00,10700000.0,2617019000.0
2017-12-01 00:00:00,10966000.0,2574071000.0
2017-12-01 04:00:00,11801000.0,2735525000.0
2017-12-01 08:00:00,11668000.0,2808960000.0
2017-12-01 12:00:00,11420000.0,2787101000.0
2017-12-01 16:00:00,11602000.0,2776772000.0
2017-12-01 20:00:00,12264000.0,2894573000.0
2017-12-02 00:00:00,12258000.0,2953943000.0
2017-12-02 04:00:00,12476000.0,2982582000.0
2017-12-02 08:00:00,12984000.0,3064274000.0
2017-12-02 12:00:00,12921000.0,3097584000.0
2017-12-02 16:00:00,12975000.0,3118052000.0
2017-12-02 20:00:00,12640000.0,3063784000.0
2017-12-03 00:00:00,12753000.0,3051653000.0
2017-12-03 04:00:00,12964000.0,3093258000.0
2017-12-03 08:00:00,12950000.0,3104372000.0
2017-12-03 12:00:00,12930000.0,3112318000.0
2017-12-03 16:00:00,12921000.0,3109912000.0
2017-12-03 20:00:00,13304000.0,3174700000.0
2017-12-04 00:00:00,13306000.0,3211218000.0
2017-12-04 04:00:00,13164000.0,3173728000.0
2017-12-04 08:00:00,13355000.0,3184300000.0
2017-12-04 12:00:00,13488000.0,3227444000.0
2017-12-04 16:00:00,13426000.0,3234830000.0
2017-12-04 20:00:00,13432000.0,3205156000.0
2017-12-05 00:00:00,13371000.0,3217757000.0
2017-12-05 04:00:00,13511000.0,3223069000.0
2017-12-05 08:00:00,14000000.0,3305512000.0
2017-12-05 12:00:00,13966000.0,3351590000.0
2017-12-05 16:00:00,13979000.0,3355786000.0
2017-12-05 20:00:00,14222000.0,3396121000.0
2017-12-06 00:00:00,14328000.0,3438053000.0
2017-12-06 04:00:00,14536000.0,3466877000.0
2017-12-06 08:00:00,15490000.0,3577659000.0
2017-12-06 12:00:00,16039000.0,3757914000.0
2017-12-06 16:00:00,16250000.0,3453128000.0
2017-12-06 20:00:00,16100000.0,241857000.0
2017-12-07 00:00:00,16295000.0,2367617000.0
2017-12-07 04:00:00,18600000.0,4148101000.0
2017-12-07 08:00:00,18600000.0,4495662000.0
2017-12-07 12:00:00,18990000.0,4522606000.0
2017-12-07 16:00:00,19599000.0,4662162000.0
2017-12-07 20:00:00,20511000.0,4660308000.0
2017-12-08 00:00:00,21740000.0,5113563000.0
2017-12-08 04:00:00,23415000.0,5229198000.0
2017-12-08 08:00:00,24172000.0,5800614000.0
2017-12-08 12:00:00,22307000.0,5224907000.0
2017-12-08 16:00:00,18270000.0,5022839000.0
2017-12-08 20:00:00,20680000.0,4502593000.0
2017-12-09 00:00:00,19223000.0,4676485000.0
2017-12-09 04:00:00,20310000.0,4768472000.0
2017-12-09 08:00:00,19440000.0,4820774000.0
2017-12-09 12:00:00,18552000.0,4545218000.0
2017-12-09 16:00:00,17100000.0,4398379000.0
2017-12-09 20:00:00,17505000.0,4231729000.0
2017-12-10 00:00:00,16663000.0,3988255000.0
2017-12-10 04:00:00,17436000.0,3990547000.0
2017-12-10 08:00:00,15115000.0,3960950000.0
2017-12-10 12:00:00,16321000.0,3554084000.0
2017-12-10 16:00:00,16000000.0,3681996000.0
2017-12-10 20:00:00,17810000.0,3844847000.0
2017-12-11 00:00:00,16998000.0,4161201000.0
2017-12-11 04:00:00,16570000.0,4114272000.0
2017-12-11 08:00:00,19190000.0,4427166000.0
2017-12-11 12:00:00,19295000.0,4608508000.0
2017-12-11 16:00:00,19084000.0,4572396000.0
2017-12-11 20:00:00,18860000.0,4539490000.0
2017-12-12 00:00:00,19091000.0,4553978000.0
2017-12-12 04:00:00,19630000.0,4697979000.0
2017-12-12 08:00:00,19273000.0,4627966000.0
2017-12-12 12:00:00,19292000.0,4602247000.0
2017-12-12 16:00:00,19005000.0,4655639000.0
2017-12-12 20:00:00,19170000.0,4508792000.0
2017-12-13 00:00:00,19250000.0,4593365000.0
2017-12-13 04:00:00,19151000.0,4599452000.0
2017-12-13 08:00:00,18320000.0,4474185000.0
2017-12-13 12:00:00,18876000.0,4476091000.0
2017-12-13 16:00:00,18503000.0,4474091000.0
2017-12-13 20:00:00,18668000.0,4481569000.0
2017-12-14 00:00:00,18243000.0,4398957000.0
2017-12-14 04:00:00,18396000.0,4386450000.0
2017-12-14 08:00:00,18300000.0,4412429000.0
2017-12-14 12:00:00,18181000.0,4389256000.0
2017-12-14 16:00:00,18628000.0,4440431000.0
2017-12-14 20:00:00,18900000.0,4435821000.0
2017-12-15 00:00:00,18512000.0,4461230000.0
2017-12-15 04:00:00,18570000.0,4445913000.0
2017-12-15 08:00:00,20699000.0,4633260000.0
2017-12-15 12:00:00,19603000.0,4784165000.0
2017-12-15 16:00:00,20747000.0,4844587000.0
2017-12-15 20:00:00,19893000.0,4927323000.0
2017-12-16 00:00:00,20400000.0,4796069000.0
2017-12-16 04:00:00,19945000.0,4841336000.0
2017-12-16 08:00:00,19932000.0,4806729000.0
2017-12-16 12:00:00,20331000.0,4815410000.0
2017-12-16 16:00:00,20280000.0,4896985000.0
2017-12-16 20:00:00,21192000.0,4940935000.0
2017-12-17 00:00:00,21316000.0,5111509000.0
2017-12-17 04:00:00,21985000.0,5229554000.0
2017-12-17 08:00:00,22091000.0,5267540000.0
2017-12-17 12:00:00,22441000.0,5188464000.0
2017-12-17 16:00:00,22485000.0,5240659000.0
2017-12-17 20:00:00,22045000.0,5193282000.0
2017-12-18 00:00:00,21347000.0,5204826000.0
2017-12-18 04:00:00,21910000.0,5153723000.0
2017-12-18 08:00:00,21424000.0,5179025000.0
2017-12-18 12:00:00,21920000.0,5266376000.0
2017-12-18 16:00:00,21888000.0,5251981000.0
2017-12-18 20:00:00,21939000.0,5276940000.0
2017-12-19 00:00:00,21701000.0,5268646000.0
2017-12-19 04:00:00,21899000.0,5220145000.0
2017-12-19 08:00:00,22790000.0,5374664000.0
2017-12-19 12:00:00,22394000.0,5496309000.0
2017-12-19 16:00:00,22793000.0,5435998000.0
2017-12-19 20:00:00,22081000.0,5337068000.0
2017-12-20 00:00:00,22130000.0,5353298000.0
2017-12-20 04:00:00,21711000.0,5241257000.0
2017-12-20 08:00:00,22290000.0,5237521000.0
2017-12-20 12:00:00,21517000.0,5255321000.0
2017-12-20 16:00:00,22193000.0,5223247000.0
2017-12-20 20:00:00,22833000.0,5433343000.0
2017-12-21 00:00:00,22000000.0,5321602000.0
2017-12-21 04:00:00,22218000.0,2264702000.0
2017-12-21 08:00:00,22690000.0,5413081000.0
2017-12-21 12:00:00,23378000.0,5535083000.0
2017-12-21 16:00:00,22785000.0,5549838000.0
2017-12-21 20:00:00,22001000.0,5484249000.0
2017-12-22 00:00:00,21210000.0,5166305000.0
2017-12-22 04:00:00,21873000.0,5185982000.0
2017-12-22 08:00:00,20287000.0,5111716000.0
2017-12-22 12:00:00,18580000.0,4802575000.0
2017-12-22 16:00:00,19798000.0,4550368000.0
2017-12-22 20:00:00,17306000.0,4453707000.0
2017-12-23 00:00:00,18349000.0,4259194000.0
2017-12-23 04:00:00,20666000.0,4573757000.0
2017-12-23 08:00:00,19750000.0,4671226000.0
2017-12-23 12:00:00,19201000.0,4721414000.0
2017-12-23 16:00:00,19620000.0,4631117000.0
2017-12-23 20:00:00,20601000.0,4817091000.0
2017-12-24 00:00:00,20341000.0,4875783000.0
2017-12-24 04:00:00,20501000.0,4947982000.0
2017-12-24 08:00:00,19206000.0,4837723000.0
